ID,category,Case_w,Case_wo,NoCNV_Control_w,NoCNV_Control_wo,LargeRare_Control_w,LargeRare_Control_wo,NEJM_Control_w,NEJM_Control_wo
36650,node,0,217,20,87775,0,4106,3,2207
36680,node,0,217,8,87787,0,4106,0,2210
36690,node,0,217,4,87791,0,4106,0,2210
36700,node,0,217,5,87790,1,4105,0,2210
36730,node,0,217,31,87764,1,4105,1,2209
36740,node,0,217,7,87788,0,4106,0,2210
36760,node,0,217,15,87780,4,4102,0,2210
36770,node,0,217,81,87714,2,4104,0,2210
36790,node,0,217,16,87779,1,4105,1,2209
36800,node,0,217,14,87781,1,4105,0,2210
36810,node,0,217,6,87789,1,4105,0,2210
36820,node,0,217,1,87794,0,4106,0,2210
36840,node,0,217,33,87762,1,4105,2,2208
36850,node,0,217,57,87738,2,4104,2,2208
36860,node,0,217,3,87792,0,4106,0,2210
36880,node,0,217,4,87791,0,4106,0,2210
36890,node,0,217,8,87787,0,4106,0,2210
36900,node,0,217,1,87794,0,4106,0,2210
36920,node,4,213,632,87163,29,4077,20,2190
36930,node,2,215,1899,85896,82,4024,62,2148
36940,node,0,217,2,87793,0,4106,0,2210
36950,node,1,216,548,87247,28,4078,12,2198
36960,node,2,215,511,87284,22,4084,13,2197
36980,node,0,217,30,87765,1,4105,1,2209
36990,node,0,217,28,87767,0,4106,0,2210
37000,node,0,217,37,87758,0,4106,1,2209
37010,node,0,217,1,87794,0,4106,1,2209
37020,node,0,217,455,87340,20,4086,20,2190
37030,node,0,217,268,87527,9,4097,5,2205
37040,node,10,207,4647,83148,222,3884,124,2086
37060,node,0,217,45,87750,5,4101,1,2209
37070,node,0,217,16,87779,2,4104,1,2209
37080,node,0,217,48,87747,4,4102,2,2208
37090,node,0,217,4,87791,0,4106,0,2210
37110,node,0,217,12,87783,0,4106,0,2210
37130,node,0,217,3,87792,0,4106,0,2210
37160,node,0,217,2,87793,0,4106,0,2210
37180,node,0,217,1,87794,0,4106,0,2210
37190,node,0,217,3,87792,0,4106,0,2210
37200,node,0,217,13,87782,1,4105,0,2210
37220,node,0,217,26,87769,0,4106,2,2208
37230,node,0,217,10,87785,0,4106,0,2210
37240,node,0,217,1,87794,0,4106,0,2210
37250,node,0,217,14,87781,0,4106,0,2210
37260,node,0,217,3,87792,0,4106,0,2210
37270,node,0,217,17,87778,2,4104,0,2210
37280,node,0,217,3,87792,0,4106,0,2210
37300,node,0,217,1,87794,0,4106,0,2210
37310,node,0,217,1,87794,0,4106,0,2210
37330,node,0,217,423,87372,22,4084,13,2197
37340,node,0,217,28,87767,0,4106,0,2210
37350,node,0,217,292,87503,6,4100,7,2203
37360,node,0,217,293,87502,15,4091,10,2200
37370,node,1,216,31,87764,0,4106,0,2210
37380,node,0,217,60,87735,4,4102,0,2210
37400,node,0,217,1,87794,0,4106,0,2210
37410,node,0,217,7,87788,0,4106,0,2210
37420,node,0,217,32,87763,0,4106,3,2207
37430,node,1,216,130,87665,10,4096,6,2204
37440,node,0,217,3,87792,1,4105,0,2210
37460,node,0,217,85,87710,3,4103,0,2210
37470,node,0,217,1,87794,0,4106,0,2210
37480,node,0,217,30,87765,0,4106,0,2210
37490,node,2,215,877,86918,37,4069,28,2182
37500,node,0,217,46,87749,2,4104,2,2208
37510,node,0,217,29,87766,3,4103,0,2210
37520,node,0,217,34,87761,3,4103,1,2209
37530,node,0,217,36,87759,1,4105,1,2209
37540,node,1,216,302,87493,9,4097,10,2200
37550,node,0,217,36,87759,2,4104,1,2209
37570,node,2,215,497,87298,13,4093,28,2182
37580,node,0,217,2,87793,0,4106,0,2210
37600,node,1,216,366,87429,15,4091,16,2194
37610,node,1,216,408,87387,13,4093,9,2201
37620,node,0,217,222,87573,10,4096,9,2201
37630,node,0,217,6,87789,1,4105,1,2209
37640,node,0,217,4,87791,1,4105,0,2210
37650,node,0,217,49,87746,4,4102,3,2207
37660,node,0,217,3,87792,0,4106,0,2210
37670,node,0,217,22,87773,1,4105,0,2210
37680,node,5,212,999,86796,59,4047,27,2183
37710,node,0,217,1,87794,1,4105,0,2210
37730,node,0,217,2,87793,0,4106,0,2210
37740,node,1,216,167,87628,3,4103,5,2205
37750,node,0,217,18,87777,1,4105,0,2210
37760,node,0,217,84,87711,3,4103,3,2207
37770,node,0,217,247,87548,8,4098,4,2206
37780,node,0,217,19,87776,1,4105,1,2209
37800,node,0,217,23,87772,1,4105,3,2207
37810,node,0,217,8,87787,0,4106,0,2210
37820,node,0,217,80,87715,2,4104,3,2207
37830,node,0,217,1,87794,0,4106,0,2210
37840,node,0,217,9,87786,0,4106,0,2210
37850,node,0,217,7,87788,1,4105,0,2210
37860,node,0,217,1,87794,0,4106,0,2210
37870,node,0,217,1,87794,0,4106,0,2210
37880,node,0,217,5,87790,2,4104,0,2210
37890,node,1,216,10,87785,0,4106,0,2210
37910,node,0,217,1,87794,0,4106,0,2210
37940,node,0,217,33,87762,2,4104,2,2208
37960,node,0,217,18,87777,0,4106,0,2210
37970,node,0,217,18,87777,0,4106,2,2208
37980,node,0,217,13,87782,0,4106,1,2209
37990,node,0,217,52,87743,2,4104,0,2210
38000,node,0,217,2,87793,0,4106,0,2210
38010,node,0,217,2,87793,0,4106,0,2210
38030,node,0,217,1,87794,0,4106,0,2210
38050,node,0,217,1,87794,0,4106,0,2210
38060,node,0,217,3,87792,0,4106,0,2210
38070,node,0,217,1,87794,0,4106,0,2210
38090,node,0,217,27,87768,1,4105,2,2208
38100,node,0,217,23,87772,2,4104,0,2210
38110,node,0,217,34,87761,1,4105,1,2209
38130,node,0,217,3,87792,1,4105,0,2210
38140,node,0,217,4,87791,3,4103,0,2210
38150,node,0,217,5,87790,1,4105,1,2209
38170,node,0,217,58,87737,3,4103,3,2207
38180,node,1,216,109,87686,8,4098,7,2203
38190,node,0,217,26,87769,1,4105,0,2210
38200,node,0,217,3,87792,0,4106,0,2210
38210,node,0,217,4,87791,0,4106,1,2209
38220,node,0,217,16,87779,0,4106,0,2210
38230,node,0,217,3,87792,0,4106,0,2210
38240,node,0,217,7,87788,0,4106,0,2210
38250,node,1,216,83,87712,1,4105,1,2209
38290,node,0,217,9,87786,0,4106,0,2210
38300,node,0,217,4,87791,0,4106,0,2210
38310,node,0,217,2,87793,0,4106,1,2209
38330,node,0,217,97,87698,4,4102,0,2210
38340,node,1,216,439,87356,22,4084,10,2200
38350,node,0,217,75,87720,3,4103,1,2209
38360,node,0,217,59,87736,3,4103,1,2209
38370,node,0,217,13,87782,0,4106,0,2210
38380,node,0,217,1,87794,0,4106,0,2210
38400,node,0,217,13,87782,1,4105,0,2210
38420,node,2,215,184,87611,7,4099,9,2201
38430,node,0,217,161,87634,5,4101,6,2204
38440,node,0,217,241,87554,13,4093,5,2205
38450,node,0,217,4,87791,0,4106,0,2210
38460,node,0,217,112,87683,4,4102,2,2208
38470,node,0,217,2,87793,0,4106,0,2210
38490,node,4,213,242,87553,7,4099,8,2202
38500,node,1,216,119,87676,6,4100,5,2205
38520,node,1,216,81,87714,9,4097,2,2208
38530,node,0,217,3,87792,1,4105,0,2210
38540,node,0,217,3,87792,0,4106,0,2210
38550,node,0,217,2,87793,0,4106,0,2210
38560,node,0,217,104,87691,2,4104,6,2204
38570,node,0,217,3,87792,1,4105,0,2210
38580,node,0,217,7,87788,0,4106,1,2209
38590,node,1,216,72,87723,3,4103,0,2210
38600,node,0,217,90,87705,4,4102,5,2205
38610,node,0,217,83,87712,3,4103,5,2205
38630,node,0,217,21,87774,1,4105,4,2206
38640,node,0,217,65,87730,7,4099,2,2208
38650,node,0,217,46,87749,1,4105,1,2209
38660,node,0,217,31,87764,2,4104,0,2210
38690,node,0,217,1,87794,0,4106,0,2210
38700,node,0,217,16,87779,1,4105,1,2209
38730,node,0,217,2,87793,0,4106,0,2210
38740,node,0,217,67,87728,2,4104,0,2210
38750,node,0,217,9,87786,1,4105,0,2210
38770,node,0,217,3,87792,1,4105,0,2210
38780,node,0,217,40,87755,1,4105,0,2210
38790,node,0,217,7,87788,1,4105,0,2210
38800,node,0,217,17,87778,1,4105,0,2210
38810,node,0,217,9,87786,0,4106,1,2209
38820,node,0,217,15,87780,0,4106,0,2210
38830,node,0,217,18,87777,1,4105,1,2209
38840,node,0,217,76,87719,3,4103,2,2208
38860,node,0,217,98,87697,6,4100,4,2206
38870,node,0,217,28,87767,1,4105,0,2210
38880,node,0,217,91,87704,5,4101,2,2208
38890,node,0,217,24,87771,0,4106,1,2209
38900,node,0,217,39,87756,0,4106,2,2208
38910,node,0,217,19,87776,1,4105,0,2210
38930,node,0,217,5,87790,0,4106,0,2210
39000,node,0,217,10,87785,1,4105,1,2209
39010,node,0,217,4,87791,0,4106,0,2210
39020,node,0,217,26,87769,0,4106,0,2210
39030,node,2,215,189,87606,5,4101,4,2206
39040,node,0,217,29,87766,2,4104,1,2209
39050,node,0,217,94,87701,4,4102,0,2210
39070,node,0,217,5,87790,0,4106,0,2210
39080,node,0,217,8,87787,1,4105,0,2210
39090,node,0,217,3,87792,1,4105,0,2210
39100,node,0,217,64,87731,7,4099,0,2210
39110,node,0,217,9,87786,0,4106,0,2210
39120,node,2,215,140,87655,6,4100,3,2207
39190,node,0,217,7,87788,0,4106,0,2210
39220,node,0,217,22,87773,0,4106,0,2210
39230,node,1,216,41,87754,1,4105,2,2208
39250,node,0,217,4,87791,0,4106,0,2210
39260,node,0,217,6,87789,0,4106,0,2210
39270,node,0,217,1,87794,0,4106,0,2210
39280,node,0,217,3,87792,0,4106,0,2210
39290,node,0,217,25,87770,1,4105,0,2210
39300,node,0,217,130,87665,2,4104,5,2205
39320,node,0,217,52,87743,3,4103,1,2209
39330,node,0,217,3,87792,1,4105,0,2210
39340,node,0,217,9,87786,1,4105,1,2209
39350,node,0,217,27,87768,1,4105,0,2210
39360,node,1,216,199,87596,12,4094,6,2204
39380,node,0,217,3,87792,0,4106,0,2210
39390,node,0,217,6,87789,0,4106,0,2210
39400,node,0,217,97,87698,3,4103,2,2208
39410,node,0,217,9,87786,0,4106,0,2210
39430,node,1,216,21,87774,0,4106,0,2210
39440,node,0,217,5,87790,0,4106,0,2210
39450,node,0,217,5,87790,1,4105,0,2210
39460,node,0,217,23,87772,1,4105,0,2210
39470,node,0,217,40,87755,4,4102,0,2210
39480,node,0,217,29,87766,1,4105,1,2209
39490,node,0,217,14,87781,0,4106,1,2209
39520,node,0,217,1,87794,0,4106,0,2210
39540,node,0,217,2,87793,0,4106,1,2209
39550,node,0,217,1,87794,0,4106,0,2210
39560,node,0,217,3,87792,0,4106,0,2210
39570,node,0,217,1,87794,1,4105,0,2210
39580,node,1,216,74,87721,3,4103,2,2208
39600,node,0,217,189,87606,9,4097,2,2208
39610,node,0,217,95,87700,7,4099,4,2206
39620,node,0,217,28,87767,3,4103,1,2209
39630,node,0,217,10,87785,1,4105,0,2210
39640,node,0,217,5,87790,0,4106,0,2210
39650,node,0,217,9,87786,0,4106,0,2210
39660,node,0,217,14,87781,0,4106,0,2210
39690,node,1,216,210,87585,11,4095,6,2204
39700,node,0,217,2,87793,0,4106,0,2210
39720,node,0,217,1,87794,0,4106,0,2210
39730,node,0,217,5,87790,1,4105,0,2210
39740,node,0,217,7,87788,0,4106,0,2210
39760,node,0,217,18,87777,0,4106,2,2208
39770,node,0,217,34,87761,5,4101,0,2210
39780,node,0,217,62,87733,4,4102,3,2207
39790,node,0,217,59,87736,1,4105,3,2207
39800,node,0,217,20,87775,0,4106,1,2209
39810,node,0,217,76,87719,2,4104,1,2209
39820,node,0,217,24,87771,0,4106,0,2210
39830,node,0,217,9,87786,0,4106,0,2210
39840,node,0,217,17,87778,0,4106,0,2210
39860,node,0,217,2,87793,0,4106,0,2210
39870,node,0,217,8,87787,2,4104,0,2210
39880,node,0,217,4,87791,1,4105,1,2209
39890,node,0,217,12,87783,0,4106,0,2210
39900,node,0,217,19,87776,2,4104,0,2210
39910,node,5,212,992,86803,62,4044,29,2181
39930,node,1,216,87,87708,2,4104,0,2210
39940,node,0,217,69,87726,2,4104,3,2207
39950,node,0,217,4,87791,0,4106,0,2210
39980,node,1,216,173,87622,12,4094,3,2207
39990,node,0,217,2,87793,0,4106,0,2210
40000,node,0,217,2,87793,1,4105,0,2210
40010,node,0,217,12,87783,3,4103,0,2210
40020,node,0,217,17,87778,0,4106,0,2210
40040,node,0,217,1,87794,0,4106,0,2210
40070,node,1,216,8,87787,0,4106,0,2210
40080,node,0,217,12,87783,1,4105,0,2210
40090,node,0,217,5,87790,1,4105,0,2210
40100,node,0,217,4,87791,0,4106,0,2210
40110,node,0,217,5,87790,0,4106,0,2210
40130,node,0,217,1,87794,0,4106,0,2210
40140,node,0,217,1,87794,0,4106,0,2210
40170,node,0,217,2,87793,0,4106,0,2210
40220,node,0,217,40,87755,3,4103,1,2209
40230,node,0,217,13,87782,2,4104,0,2210
40240,node,0,217,21,87774,0,4106,1,2209
40250,node,0,217,5,87790,0,4106,0,2210
40260,node,1,216,59,87736,0,4106,1,2209
40280,node,0,217,5,87790,1,4105,0,2210
40290,node,0,217,7,87788,0,4106,0,2210
40320,node,0,217,1,87794,0,4106,0,2210
40340,node,0,217,2,87793,0,4106,0,2210
40350,node,0,217,114,87681,7,4099,3,2207
40360,node,0,217,1,87794,0,4106,0,2210
40370,node,0,217,1,87794,0,4106,0,2210
40380,node,0,217,2,87793,0,4106,0,2210
40400,node,0,217,167,87628,10,4096,5,2205
40410,node,1,216,303,87492,11,4095,3,2207
40420,node,0,217,49,87746,1,4105,2,2208
40430,node,2,215,142,87653,11,4095,2,2208
40440,node,1,216,40,87755,4,4102,1,2209
40450,node,0,217,7,87788,0,4106,0,2210
40480,node,0,217,1,87794,0,4106,0,2210
40510,node,0,217,11,87784,0,4106,0,2210
40520,node,95,122,24187,63608,1195,2911,643,1567
40540,node,0,217,19,87776,1,4105,0,2210
40550,node,0,217,49,87746,3,4103,1,2209
40570,node,2,215,396,87399,25,4081,15,2195
40580,node,1,216,72,87723,2,4104,3,2207
40600,node,0,217,4,87791,0,4106,0,2210
40610,node,0,217,4,87791,0,4106,0,2210
40620,node,0,217,5,87790,0,4106,0,2210
40630,node,0,217,4,87791,0,4106,0,2210
40650,node,0,217,3,87792,0,4106,1,2209
40660,node,0,217,21,87774,3,4103,0,2210
40670,node,0,217,1,87794,1,4105,0,2210
40680,node,0,217,3,87792,0,4106,0,2210
40690,node,0,217,8,87787,0,4106,0,2210
40710,node,6,211,1542,86253,84,4022,28,2182
40720,node,0,217,45,87750,3,4103,1,2209
40730,node,4,213,283,87512,21,4085,8,2202
40740,node,14,203,4776,83019,251,3855,121,2089
40760,node,0,217,494,87301,17,4089,7,2203
40770,node,3,214,604,87191,31,4075,13,2197
40780,node,0,217,59,87736,5,4101,1,2209
40790,node,0,217,52,87743,2,4104,2,2208
40800,node,1,216,456,87339,25,4081,10,2200
40810,node,5,212,1092,86703,45,4061,25,2185
40840,node,0,217,28,87767,2,4104,0,2210
40850,node,0,217,44,87751,5,4101,2,2208
40860,node,0,217,22,87773,0,4106,0,2210
40870,node,0,217,119,87676,4,4102,3,2207
40900,node,0,217,2,87793,0,4106,0,2210
40910,node,0,217,1,87794,0,4106,0,2210
40960,node,0,217,9,87786,0,4106,0,2210
40980,node,1,216,72,87723,3,4103,0,2210
40990,node,0,217,4,87791,0,4106,0,2210
41000,node,0,217,208,87587,15,4091,3,2207
41010,node,1,216,267,87528,10,4096,7,2203
41030,node,0,217,16,87779,0,4106,1,2209
41040,node,22,195,5759,82036,278,3828,112,2098
41050,node,12,205,2683,85112,129,3977,48,2162
41060,node,0,217,30,87765,3,4103,0,2210
41070,node,0,217,25,87770,1,4105,1,2209
41080,node,0,217,117,87678,5,4101,1,2209
41090,node,0,217,5,87790,0,4106,0,2210
41100,node,7,210,1971,85824,113,3993,44,2166
41110,node,13,204,3801,83994,190,3916,100,2110
41130,node,0,217,17,87778,0,4106,1,2209
41140,node,8,209,1147,86648,63,4043,24,2186
41160,node,1,216,147,87648,9,4097,1,2209
41180,node,2,215,178,87617,13,4093,4,2206
41190,node,1,216,15,87780,1,4105,0,2210
41200,node,0,217,53,87742,2,4104,2,2208
41220,node,0,217,6,87789,0,4106,0,2210
41230,node,0,217,1,87794,0,4106,0,2210
41240,node,0,217,10,87785,0,4106,0,2210
41250,node,0,217,1,87794,0,4106,0,2210
41270,node,0,217,1,87794,0,4106,0,2210
41280,node,0,217,14,87781,2,4104,0,2210
41290,node,0,217,1,87794,0,4106,0,2210
41300,node,0,217,43,87752,3,4103,0,2210
41320,node,0,217,13,87782,0,4106,1,2209
41330,node,0,217,7,87788,0,4106,0,2210
41340,node,0,217,1,87794,1,4105,0,2210
41350,node,3,214,229,87566,15,4091,12,2198
41360,node,0,217,4,87791,0,4106,0,2210
41370,node,1,216,157,87638,7,4099,10,2200
41390,node,0,217,1,87794,0,4106,0,2210
41410,node,0,217,4,87791,0,4106,0,2210
41430,node,0,217,67,87728,6,4100,2,2208
41440,node,0,217,5,87790,0,4106,0,2210
41460,node,3,214,760,87035,36,4070,24,2186
41470,node,1,216,167,87628,8,4098,3,2207
41480,node,1,216,15,87780,0,4106,0,2210
41490,node,0,217,11,87784,0,4106,0,2210
41500,node,0,217,21,87774,0,4106,0,2210
41520,node,1,216,595,87200,29,4077,16,2194
41530,node,0,217,249,87546,9,4097,9,2201
41540,node,0,217,102,87693,4,4102,1,2209
41550,node,0,217,47,87748,2,4104,2,2208
41560,node,0,217,41,87754,2,4104,1,2209
41590,node,0,217,47,87748,2,4104,2,2208
41640,node,0,217,8,87787,0,4106,0,2210
41650,node,0,217,38,87757,4,4102,0,2210
41660,node,0,217,1,87794,0,4106,0,2210
41670,node,0,217,1,87794,0,4106,0,2210
41680,node,0,217,1,87794,0,4106,0,2210
41690,node,1,216,123,87672,8,4098,2,2208
41720,node,0,217,1,87794,0,4106,0,2210
41780,node,0,217,5,87790,0,4106,0,2210
41800,node,0,217,2,87793,0,4106,0,2210
41810,node,0,217,5,87790,0,4106,0,2210
41840,node,0,217,1,87794,0,4106,0,2210
41880,node,1,216,204,87591,12,4094,3,2207
41890,node,0,217,52,87743,3,4103,3,2207
41900,node,0,217,74,87721,3,4103,3,2207
41920,node,0,217,2,87793,0,4106,0,2210
41930,node,0,217,3,87792,0,4106,1,2209
41940,node,0,217,21,87774,1,4105,0,2210
41950,node,0,217,2,87793,0,4106,1,2209
41960,node,0,217,33,87762,1,4105,1,2209
41970,node,0,217,162,87633,8,4098,1,2209
41990,node,0,217,1,87794,0,4106,0,2210
42000,node,0,217,10,87785,0,4106,0,2210
42010,node,0,217,1,87794,0,4106,0,2210
42020,node,0,217,3,87792,0,4106,0,2210
42040,node,2,215,375,87420,18,4088,8,2202
42050,node,1,216,153,87642,7,4099,4,2206
42060,node,1,216,208,87587,9,4097,6,2204
42070,node,1,216,47,87748,1,4105,1,2209
42080,node,0,217,12,87783,0,4106,0,2210
42090,node,0,217,3,87792,0,4106,0,2210
42100,node,0,217,22,87773,1,4105,1,2209
42110,node,1,216,593,87202,24,4082,10,2200
42130,node,0,217,4,87791,0,4106,0,2210
42140,node,1,216,568,87227,31,4075,11,2199
42150,node,1,216,35,87760,2,4104,0,2210
42160,node,0,217,29,87766,3,4103,0,2210
42170,node,0,217,14,87781,0,4106,1,2209
42180,node,0,217,43,87752,3,4103,1,2209
42190,node,0,217,61,87734,6,4100,2,2208
42200,node,0,217,19,87776,3,4103,0,2210
42210,node,0,217,60,87735,5,4101,3,2207
42230,node,4,213,235,87560,10,4096,6,2204
42240,node,0,217,2,87793,0,4106,1,2209
42250,node,0,217,134,87661,7,4099,4,2206
42270,node,0,217,17,87778,0,4106,0,2210
42280,node,4,213,747,87048,40,4066,17,2193
42290,node,0,217,291,87504,22,4084,6,2204
42300,node,0,217,37,87758,1,4105,0,2210
42310,node,16,201,4598,83197,216,3890,126,2084
42320,node,0,217,254,87541,10,4096,11,2199
42330,node,0,217,48,87747,0,4106,0,2210
42340,node,0,217,20,87775,0,4106,0,2210
42350,node,0,217,11,87784,1,4105,0,2210
42360,node,0,217,9,87786,0,4106,0,2210
42370,node,0,217,2,87793,0,4106,0,2210
42390,node,0,217,108,87687,3,4103,3,2207
42400,node,0,217,43,87752,2,4104,0,2210
42420,node,1,216,149,87646,8,4098,5,2205
42430,node,0,217,83,87712,0,4106,0,2210
42440,node,1,216,148,87647,10,4096,3,2207
42450,node,0,217,116,87679,6,4100,2,2208
42460,node,1,216,287,87508,15,4091,9,2201
42480,node,3,214,789,87006,35,4071,24,2186
42490,node,5,212,1173,86622,64,4042,28,2182
42500,node,3,214,534,87261,25,4081,19,2191
42520,node,1,216,20,87775,1,4105,0,2210
42530,node,0,217,11,87784,0,4106,0,2210
42550,node,0,217,23,87772,2,4104,0,2210
42560,node,0,217,25,87770,1,4105,0,2210
42570,node,0,217,5,87790,0,4106,0,2210
42580,node,0,217,19,87776,2,4104,0,2210
42590,node,4,213,986,86809,51,4055,24,2186
42600,node,3,214,507,87288,32,4074,14,2196
42610,node,3,214,205,87590,13,4093,4,2206
42650,node,0,217,1,87794,0,4106,0,2210
42670,node,0,217,6,87789,0,4106,0,2210
42680,node,0,217,30,87765,2,4104,1,2209
42690,node,0,217,46,87749,3,4103,1,2209
42700,node,0,217,24,87771,1,4105,0,2210
42710,node,0,217,12,87783,2,4104,0,2210
42730,node,0,217,12,87783,2,4104,0,2210
42740,node,0,217,9,87786,0,4106,0,2210
42750,node,0,217,15,87780,0,4106,0,2210
42760,node,0,217,129,87666,11,4095,4,2206
42780,node,0,217,22,87773,1,4105,0,2210
42790,node,0,217,38,87757,2,4104,0,2210
42800,node,0,217,16,87779,1,4105,0,2210
42810,node,0,217,4,87791,0,4106,0,2210
42820,node,0,217,18,87777,1,4105,0,2210
42830,node,0,217,28,87767,1,4105,1,2209
42840,node,2,215,10,87785,1,4105,0,2210
42850,node,0,217,17,87778,1,4105,1,2209
42860,node,0,217,137,87658,2,4104,1,2209
42880,node,0,217,87,87708,7,4099,5,2205
42890,node,0,217,6,87789,0,4106,0,2210
42900,node,1,216,21,87774,0,4106,2,2208
42920,node,0,217,8,87787,0,4106,0,2210
42930,node,0,217,2,87793,0,4106,0,2210
42940,node,0,217,43,87752,1,4105,1,2209
42950,node,0,217,55,87740,5,4101,1,2209
42960,node,0,217,37,87758,4,4102,0,2210
42970,node,0,217,152,87643,6,4100,3,2207
42990,node,0,217,63,87732,1,4105,1,2209
43000,node,1,216,824,86971,38,4068,22,2188
43010,node,3,214,305,87490,16,4090,8,2202
43030,node,0,217,18,87777,0,4106,0,2210
43040,node,0,217,4,87791,1,4105,0,2210
43050,node,0,217,250,87545,16,4090,3,2207
43060,node,0,217,4,87791,0,4106,0,2210
43070,node,0,217,3,87792,0,4106,0,2210
43080,node,0,217,1,87794,0,4106,0,2210
43100,node,0,217,8,87787,0,4106,0,2210
43110,node,0,217,2,87793,0,4106,0,2210
43120,node,0,217,2,87793,0,4106,0,2210
43130,node,0,217,5,87790,0,4106,0,2210
43140,node,0,217,4,87791,0,4106,0,2210
43160,node,0,217,7,87788,0,4106,0,2210
43180,node,0,217,14,87781,0,4106,1,2209
43190,node,0,217,114,87681,10,4096,2,2208
43200,node,0,217,92,87703,5,4101,2,2208
43210,node,0,217,2,87793,0,4106,0,2210
43220,node,0,217,1,87794,0,4106,0,2210
43240,node,0,217,2,87793,0,4106,0,2210
43250,node,0,217,6,87789,0,4106,1,2209
43260,node,2,215,389,87406,19,4087,12,2198
43270,node,0,217,353,87442,25,4081,12,2198
43290,node,0,217,12,87783,0,4106,0,2210
43320,node,0,217,2,87793,0,4106,0,2210
43340,node,0,217,38,87757,2,4104,1,2209
43350,node,0,217,38,87757,2,4104,0,2210
43360,node,0,217,4,87791,0,4106,0,2210
43370,node,0,217,110,87685,8,4098,4,2206
43380,node,1,216,316,87479,14,4092,11,2199
43390,node,0,217,20,87775,4,4102,2,2208
43410,node,0,217,59,87736,3,4103,4,2206
43420,node,0,217,45,87750,5,4101,0,2210
43440,node,0,217,21,87774,1,4105,3,2207
43450,node,0,217,18,87777,0,4106,1,2209
43470,node,1,216,150,87645,4,4102,10,2200
43480,node,1,216,135,87660,3,4103,1,2209
43490,node,0,217,15,87780,0,4106,1,2209
43500,node,0,217,16,87779,0,4106,1,2209
43510,node,0,217,9,87786,0,4106,0,2210
43530,node,0,217,15,87780,0,4106,0,2210
43540,node,0,217,8,87787,0,4106,0,2210
43570,node,0,217,35,87760,3,4103,3,2207
43580,node,0,217,5,87790,0,4106,0,2210
43590,node,0,217,87,87708,2,4104,3,2207
43600,node,0,217,27,87768,0,4106,0,2210
43610,node,1,216,289,87506,8,4098,7,2203
43620,node,0,217,2,87793,0,4106,0,2210
43630,node,0,217,6,87789,0,4106,1,2209
43640,node,0,217,2,87793,0,4106,0,2210
43650,node,0,217,79,87716,3,4103,1,2209
43670,node,0,217,23,87772,3,4103,0,2210
43680,node,1,216,3,87792,1,4105,1,2209
43690,node,0,217,11,87784,0,4106,1,2209
43700,node,0,217,34,87761,2,4104,0,2210
43710,node,0,217,58,87737,1,4105,0,2210
43720,node,0,217,1,87794,0,4106,0,2210
43730,node,0,217,1,87794,0,4106,0,2210
43740,node,0,217,34,87761,4,4102,0,2210
43750,node,0,217,8,87787,0,4106,0,2210
43770,node,1,216,387,87408,21,4085,10,2200
43780,node,0,217,6,87789,1,4105,0,2210
43790,node,0,217,18,87777,0,4106,1,2209
43800,node,4,213,840,86955,53,4053,23,2187
43820,node,1,216,15,87780,0,4106,0,2210
43830,node,0,217,8,87787,0,4106,1,2209
43840,node,0,217,32,87763,1,4105,1,2209
43850,node,0,217,179,87616,8,4098,4,2206
43860,node,0,217,9,87786,0,4106,0,2210
43870,node,0,217,54,87741,0,4106,2,2208
43880,node,0,217,11,87784,0,4106,0,2210
43890,node,0,217,17,87778,4,4102,0,2210
43910,node,0,217,15,87780,0,4106,1,2209
43920,node,0,217,267,87528,12,4094,6,2204
43930,node,0,217,5,87790,0,4106,0,2210
43940,node,0,217,5,87790,0,4106,0,2210
43950,node,0,217,1,87794,0,4106,0,2210
43960,node,0,217,1,87794,0,4106,0,2210
43970,node,1,216,94,87701,2,4104,0,2210
43980,node,0,217,43,87752,4,4102,0,2210
43990,node,0,217,68,87727,3,4103,4,2206
44010,node,0,217,20,87775,0,4106,1,2209
44020,node,0,217,167,87628,9,4097,3,2207
44030,node,0,217,10,87785,1,4105,0,2210
44040,node,0,217,1,87794,0,4106,0,2210
44080,node,0,217,29,87766,3,4103,2,2208
44090,node,0,217,1,87794,0,4106,0,2210
44110,node,0,217,77,87718,4,4102,1,2209
44120,node,0,217,98,87697,4,4102,3,2207
44130,node,4,213,921,86874,40,4066,26,2184
44140,node,1,216,75,87720,5,4101,1,2209
44150,node,1,216,63,87732,1,4105,3,2207
44160,node,0,217,64,87731,4,4102,1,2209
44170,node,0,217,60,87735,3,4103,0,2210
44190,node,0,217,3,87792,1,4105,0,2210
44200,node,0,217,1,87794,1,4105,0,2210
44210,node,0,217,29,87766,2,4104,2,2208
44220,node,0,217,9,87786,0,4106,0,2210
44230,node,0,217,70,87725,4,4102,4,2206
44240,node,0,217,37,87758,1,4105,1,2209
44260,node,1,216,65,87730,8,4098,3,2207
44270,node,0,217,128,87667,9,4097,3,2207
44280,node,0,217,21,87774,0,4106,1,2209
44290,node,6,211,2845,84950,136,3970,53,2157
44310,node,0,217,52,87743,3,4103,1,2209
44320,node,2,215,713,87082,33,4073,24,2186
44330,node,4,213,1214,86581,51,4055,41,2169
44340,node,1,216,67,87728,2,4104,3,2207
44350,node,1,216,137,87658,5,4101,6,2204
44360,node,2,215,266,87529,14,4092,8,2202
